country,Region,county,species,Mean,Rank,% of gardens,
Scotland,NSRO,WESTERN ISLES,Little_owl,0.00,39,0.00,
Scotland,NSRO,WESTERN ISLES,Mistle_thrush,0.00,39,0.00,
Scotland,NSRO,WESTERN ISLES,Grey_wagtail,0.00,39,0.00,
Scotland,NSRO,WESTERN ISLES,Nuthatch,0.00,39,0.00,
Scotland,NSRO,WESTERN ISLES,Barn_owl,0.00,39,0.00,
Scotland,NSRO,WESTERN ISLES,Black_redstart,0.00,39,0.00,
Scotland,NSRO,WESTERN ISLES,Red_legged_partridge,0.00,39,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Chaffinch,10.01,1,91.38,
Scotland,SWSRO,ARGYLL AND BUTE,Blue_Tit,3.92,2,88.21,
Scotland,SWSRO,ARGYLL AND BUTE,House_Sparrow,3.82,3,57.54,
Scotland,SWSRO,ARGYLL AND BUTE,Blackbird,3.07,4,92.39,
Scotland,SWSRO,ARGYLL AND BUTE,Coal_Tit,2.99,5,76.50,
Scotland,SWSRO,ARGYLL AND BUTE,Great_Tit,2.56,6,78.41,
Scotland,SWSRO,ARGYLL AND BUTE,Robin,1.93,7,97.41,
Scotland,SWSRO,ARGYLL AND BUTE,Starling,1.71,8,26.33,
Scotland,SWSRO,ARGYLL AND BUTE,Dunnock,1.51,9,68.17,
Scotland,SWSRO,ARGYLL AND BUTE,Greenfinch,1.28,10,38.51,
Scotland,SWSRO,ARGYLL AND BUTE,Collared_Dove,1.00,11,38.67,
Scotland,SWSRO,ARGYLL AND BUTE,Goldfinch,0.83,12,24.23,
Scotland,SWSRO,ARGYLL AND BUTE,Feral_pigeon,0.83,13,14.29,
Scotland,SWSRO,ARGYLL AND BUTE,Carrion_crow,0.72,14,20.98,
Scotland,SWSRO,ARGYLL AND BUTE,Long_tailed_tit,0.60,15,13.43,
Scotland,SWSRO,ARGYLL AND BUTE,Woodpigeon,0.55,16,23.62,
Scotland,SWSRO,ARGYLL AND BUTE,Hooded_crow,0.43,17,15.63,
Scotland,SWSRO,ARGYLL AND BUTE,Jackdaw,0.40,18,11.66,
Scotland,SWSRO,ARGYLL AND BUTE,Song_Thrush,0.38,19,26.94,
Scotland,SWSRO,ARGYLL AND BUTE,Common_gull,0.34,20,10.10,
Scotland,SWSRO,ARGYLL AND BUTE,Magpie,0.31,21,15.19,
Scotland,SWSRO,ARGYLL AND BUTE,Wren,0.29,22,19.69,
Scotland,SWSRO,ARGYLL AND BUTE,Herring_gull,0.28,23,8.03,
Scotland,SWSRO,ARGYLL AND BUTE,Pheasant,0.27,24,11.66,
Scotland,SWSRO,ARGYLL AND BUTE,Rook,0.19,25,5.18,
Scotland,SWSRO,ARGYLL AND BUTE,Siskin,0.17,26,4.68,
Scotland,SWSRO,ARGYLL AND BUTE,Great_spotted_woodpecker,0.17,27,15.03,
Scotland,SWSRO,ARGYLL AND BUTE,Fieldfare,0.17,27,1.30,
Scotland,SWSRO,ARGYLL AND BUTE,Yellowhammer,0.13,29,3.89,
Scotland,SWSRO,ARGYLL AND BUTE,Tree_sparrow,0.11,30,3.11,
Scotland,SWSRO,ARGYLL AND BUTE,Buzzard,0.09,31,6.74,
Scotland,SWSRO,ARGYLL AND BUTE,Treecreeper,0.09,31,8.81,
Scotland,SWSRO,ARGYLL AND BUTE,Bullfinch,0.09,33,5.18,
Scotland,SWSRO,ARGYLL AND BUTE,Sparrowhawk,0.09,34,8.03,
Scotland,SWSRO,ARGYLL AND BUTE,Redwing,0.09,34,1.30,
Scotland,SWSRO,ARGYLL AND BUTE,Pied_wagtail,0.06,36,4.17,
Scotland,SWSRO,ARGYLL AND BUTE,Black_headed_gull,0.06,37,1.81,
Scotland,SWSRO,ARGYLL AND BUTE,Jay,0.06,38,3.65,
Scotland,SWSRO,ARGYLL AND BUTE,Grey_heron,0.05,39,4.17,
Scotland,SWSRO,ARGYLL AND BUTE,Goldcrest,0.04,40,3.37,
Scotland,SWSRO,ARGYLL AND BUTE,Mistle_thrush,0.03,41,1.81,
Scotland,SWSRO,ARGYLL AND BUTE,Mallard,0.03,42,0.26,
Scotland,SWSRO,ARGYLL AND BUTE,Raven,0.02,43,1.56,
Scotland,SWSRO,ARGYLL AND BUTE,Linnet,0.02,44,0.52,
Scotland,SWSRO,ARGYLL AND BUTE,Lesser_spotted_woodpecker,0.02,44,1.55,
Scotland,SWSRO,ARGYLL AND BUTE,Stock_dove,0.02,44,0.52,
Scotland,SWSRO,ARGYLL AND BUTE,Blackcap,0.01,47,1.04,
Scotland,SWSRO,ARGYLL AND BUTE,Lesser_black_backed_gull,0.01,48,1.04,
Scotland,SWSRO,ARGYLL AND BUTE,Reed_bunting,0.01,48,0.78,
Scotland,SWSRO,ARGYLL AND BUTE,Red_legged_partridge,0.01,50,0.78,
Scotland,SWSRO,ARGYLL AND BUTE,Chiffchaff,0.01,51,0.26,
Scotland,SWSRO,ARGYLL AND BUTE,Corn_bunting,0.01,51,0.26,
Scotland,SWSRO,ARGYLL AND BUTE,Barn_owl,0.01,51,0.52,
Scotland,SWSRO,ARGYLL AND BUTE,Tawny_owl,0.00,54,0.26,
Scotland,SWSRO,ARGYLL AND BUTE,Kestrel,0.00,54,0.26,
Scotland,SWSRO,ARGYLL AND BUTE,Grey_wagtail,0.00,54,0.26,
Scotland,SWSRO,ARGYLL AND BUTE,Ring_necked_parakeet,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Grey_partridge,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Waxwing,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Redpoll,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Meadow_pipit,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Great_black_backed_gull,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Willow_tit,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Green_woodpecker,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Lapwing,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Moorhen,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Skylark,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Marsh_tit,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Red_kite,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Little_owl,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Nuthatch,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Black_redstart,0.00,57,0.00,
Scotland,SWSRO,ARGYLL AND BUTE,Brambling,0.00,57,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,House_Sparrow,4.50,1,66.24,
Scotland,SWSRO,CLACKMANNANSHIRE,Chaffinch,4.25,2,69.43,
Scotland,SWSRO,CLACKMANNANSHIRE,Starling,3.10,3,42.68,
Scotland,SWSRO,CLACKMANNANSHIRE,Blue_Tit,2.78,4,78.71,
Scotland,SWSRO,CLACKMANNANSHIRE,Blackbird,2.66,5,94.27,
Scotland,SWSRO,CLACKMANNANSHIRE,Great_Tit,1.80,6,63.06,
Scotland,SWSRO,CLACKMANNANSHIRE,Coal_Tit,1.57,7,61.54,
Scotland,SWSRO,CLACKMANNANSHIRE,Robin,1.47,8,92.99,
Scotland,SWSRO,CLACKMANNANSHIRE,Dunnock,1.31,9,57.32,
Scotland,SWSRO,CLACKMANNANSHIRE,Woodpigeon,1.31,10,65.38,
Scotland,SWSRO,CLACKMANNANSHIRE,Greenfinch,1.28,11,36.31,
Scotland,SWSRO,CLACKMANNANSHIRE,Long_tailed_tit,1.04,12,20.51,
Scotland,SWSRO,CLACKMANNANSHIRE,Goldfinch,1.03,13,25.48,
Scotland,SWSRO,CLACKMANNANSHIRE,Collared_Dove,0.80,14,32.48,
Scotland,SWSRO,CLACKMANNANSHIRE,Carrion_crow,0.79,15,22.02,
Scotland,SWSRO,CLACKMANNANSHIRE,Magpie,0.55,16,32.48,
Scotland,SWSRO,CLACKMANNANSHIRE,Jackdaw,0.53,17,12.84,
Scotland,SWSRO,CLACKMANNANSHIRE,Feral_pigeon,0.38,18,6.42,
Scotland,SWSRO,CLACKMANNANSHIRE,Siskin,0.33,19,13.89,
Scotland,SWSRO,CLACKMANNANSHIRE,Wren,0.27,20,21.10,
Scotland,SWSRO,CLACKMANNANSHIRE,Rook,0.23,21,4.59,
Scotland,SWSRO,CLACKMANNANSHIRE,Great_spotted_woodpecker,0.17,22,13.76,
Scotland,SWSRO,CLACKMANNANSHIRE,Black_headed_gull,0.15,23,2.75,
Scotland,SWSRO,CLACKMANNANSHIRE,Pheasant,0.15,23,7.34,
Scotland,SWSRO,CLACKMANNANSHIRE,Song_Thrush,0.14,25,10.09,
Scotland,SWSRO,CLACKMANNANSHIRE,Yellowhammer,0.13,26,3.67,
Scotland,SWSRO,CLACKMANNANSHIRE,Treecreeper,0.10,27,10.09,
Scotland,SWSRO,CLACKMANNANSHIRE,Tree_sparrow,0.09,28,3.67,
Scotland,SWSRO,CLACKMANNANSHIRE,Bullfinch,0.08,29,4.59,
Scotland,SWSRO,CLACKMANNANSHIRE,Goldcrest,0.06,30,5.50,
Scotland,SWSRO,CLACKMANNANSHIRE,Common_gull,0.06,30,1.83,
Scotland,SWSRO,CLACKMANNANSHIRE,Pied_wagtail,0.06,32,3.67,
Scotland,SWSRO,CLACKMANNANSHIRE,Redpoll,0.05,33,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Hooded_crow,0.04,34,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Sparrowhawk,0.04,34,3.67,
Scotland,SWSRO,CLACKMANNANSHIRE,Mistle_thrush,0.04,34,2.75,
Scotland,SWSRO,CLACKMANNANSHIRE,Waxwing,0.03,37,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Buzzard,0.03,37,2.75,
Scotland,SWSRO,CLACKMANNANSHIRE,Grey_wagtail,0.03,37,1.83,
Scotland,SWSRO,CLACKMANNANSHIRE,Brambling,0.03,37,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Corn_bunting,0.02,41,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Blackcap,0.02,41,1.83,
Scotland,SWSRO,CLACKMANNANSHIRE,Herring_gull,0.01,43,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Chiffchaff,0.01,43,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Kestrel,0.01,43,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Grey_heron,0.01,43,0.92,
Scotland,SWSRO,CLACKMANNANSHIRE,Ring_necked_parakeet,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Lesser_black_backed_gull,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Tawny_owl,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Jay,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Mallard,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Grey_partridge,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Linnet,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Meadow_pipit,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Great_black_backed_gull,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Willow_tit,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Reed_bunting,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Green_woodpecker,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Lapwing,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Moorhen,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Lesser_spotted_woodpecker,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Skylark,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Marsh_tit,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Red_kite,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Little_owl,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Fieldfare,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Stock_dove,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Nuthatch,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Barn_owl,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Black_redstart,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Raven,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Red_legged_partridge,0.00,47,0.00,
Scotland,SWSRO,CLACKMANNANSHIRE,Redwing,0.00,47,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Chaffinch,9.07,1,91.75,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,House_Sparrow,5.71,2,74.16,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Starling,3.48,3,46.15,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Blackbird,3.30,4,95.26,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Blue_Tit,3.23,5,85.14,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Coal_Tit,2.41,6,74.76,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Great_Tit,2.10,7,69.76,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Robin,1.70,8,95.26,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Greenfinch,1.70,9,45.99,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Dunnock,1.45,10,66.74,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Goldfinch,1.43,11,29.16,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Collared_Dove,1.38,12,50.37,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Woodpigeon,0.96,13,35.19,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Carrion_crow,0.94,14,36.98,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Long_tailed_tit,0.87,15,17.58,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Jackdaw,0.84,16,23.78,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Rook,0.55,17,7.47,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Pheasant,0.53,18,20.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Wren,0.43,19,32.35,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Great_spotted_woodpecker,0.36,20,25.35,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Siskin,0.35,21,10.76,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Fieldfare,0.31,22,2.43,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Yellowhammer,0.27,23,7.32,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Feral_pigeon,0.26,24,7.99,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Song_Thrush,0.25,25,18.58,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Nuthatch,0.24,26,18.32,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Common_gull,0.19,27,5.21,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Tree_sparrow,0.19,28,6.08,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Bullfinch,0.10,29,4.35,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Buzzard,0.10,30,7.65,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Herring_gull,0.09,31,1.91,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Sparrowhawk,0.09,32,8.33,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Pied_wagtail,0.09,32,4.69,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Treecreeper,0.08,34,7.32,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Black_headed_gull,0.07,35,1.74,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Mallard,0.05,36,0.87,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Hooded_crow,0.05,37,2.09,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Brambling,0.05,38,3.47,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Magpie,0.05,39,2.74,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Grey_heron,0.04,40,3.82,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Jay,0.04,41,3.13,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Lesser_spotted_woodpecker,0.04,41,2.96,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Red_legged_partridge,0.04,43,2.08,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Stock_dove,0.02,44,1.04,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Grey_wagtail,0.02,44,2.09,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Moorhen,0.02,46,1.74,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Goldcrest,0.02,47,1.57,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Kestrel,0.02,47,1.57,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Mistle_thrush,0.02,49,1.56,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Reed_bunting,0.01,50,0.70,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Barn_owl,0.01,51,1.04,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Raven,0.01,51,0.52,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Blackcap,0.01,53,0.69,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Green_woodpecker,0.01,54,0.87,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Redwing,0.01,55,0.35,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Waxwing,0.01,56,0.35,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Corn_bunting,0.00,57,0.17,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Red_kite,0.00,57,0.35,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Grey_partridge,0.00,59,0.17,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Redpoll,0.00,60,0.35,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Willow_tit,0.00,60,0.35,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Marsh_tit,0.00,62,0.17,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Tawny_owl,0.00,63,0.17,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Ring_necked_parakeet,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Lesser_black_backed_gull,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Chiffchaff,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Linnet,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Meadow_pipit,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Great_black_backed_gull,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Lapwing,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Skylark,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Little_owl,0.00,64,0.00,
Scotland,SWSRO,DUMFRIES AND GALLOWAY,Black_redstart,0.00,64,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Chaffinch,5.77,1,82.97,
Scotland,SWSRO,EAST AYRSHIRE,House_Sparrow,5.64,2,75.65,
Scotland,SWSRO,EAST AYRSHIRE,Starling,3.79,3,52.84,
Scotland,SWSRO,EAST AYRSHIRE,Blackbird,2.72,4,95.65,
Scotland,SWSRO,EAST AYRSHIRE,Blue_Tit,2.67,5,83.04,
Scotland,SWSRO,EAST AYRSHIRE,Great_Tit,1.63,6,61.14,
Scotland,SWSRO,EAST AYRSHIRE,Coal_Tit,1.42,7,59.13,
Scotland,SWSRO,EAST AYRSHIRE,Robin,1.42,8,91.74,
Scotland,SWSRO,EAST AYRSHIRE,Long_tailed_tit,1.40,9,24.35,
Scotland,SWSRO,EAST AYRSHIRE,Dunnock,1.17,10,56.09,
Scotland,SWSRO,EAST AYRSHIRE,Collared_Dove,1.12,11,49.57,
Scotland,SWSRO,EAST AYRSHIRE,Jackdaw,1.06,12,29.53,
Scotland,SWSRO,EAST AYRSHIRE,Goldfinch,1.00,13,21.30,
Scotland,SWSRO,EAST AYRSHIRE,Feral_pigeon,0.95,14,22.82,
Scotland,SWSRO,EAST AYRSHIRE,Greenfinch,0.93,15,30.87,
Scotland,SWSRO,EAST AYRSHIRE,Carrion_crow,0.79,16,29.73,
Scotland,SWSRO,EAST AYRSHIRE,Rook,0.70,17,8.05,
Scotland,SWSRO,EAST AYRSHIRE,Woodpigeon,0.58,18,21.74,
Scotland,SWSRO,EAST AYRSHIRE,Magpie,0.57,19,31.30,
Scotland,SWSRO,EAST AYRSHIRE,Wren,0.27,20,24.83,
Scotland,SWSRO,EAST AYRSHIRE,Great_spotted_woodpecker,0.22,21,16.78,
Scotland,SWSRO,EAST AYRSHIRE,Song_Thrush,0.19,22,14.19,
Scotland,SWSRO,EAST AYRSHIRE,Fieldfare,0.19,23,2.68,
Scotland,SWSRO,EAST AYRSHIRE,Common_gull,0.13,24,3.36,
Scotland,SWSRO,EAST AYRSHIRE,Bullfinch,0.11,25,5.37,
Scotland,SWSRO,EAST AYRSHIRE,Pheasant,0.10,26,5.41,
Scotland,SWSRO,EAST AYRSHIRE,Yellowhammer,0.08,27,4.70,
Scotland,SWSRO,EAST AYRSHIRE,Siskin,0.05,28,2.01,
Scotland,SWSRO,EAST AYRSHIRE,Waxwing,0.04,29,0.67,
Scotland,SWSRO,EAST AYRSHIRE,Tree_sparrow,0.04,29,1.34,
Scotland,SWSRO,EAST AYRSHIRE,Goldcrest,0.03,31,2.68,
Scotland,SWSRO,EAST AYRSHIRE,Buzzard,0.03,31,2.68,
Scotland,SWSRO,EAST AYRSHIRE,Black_headed_gull,0.03,31,2.01,
Scotland,SWSRO,EAST AYRSHIRE,Brambling,0.03,31,1.34,
Scotland,SWSRO,EAST AYRSHIRE,Hooded_crow,0.03,35,2.01,
Scotland,SWSRO,EAST AYRSHIRE,Sparrowhawk,0.03,35,2.68,
Scotland,SWSRO,EAST AYRSHIRE,Herring_gull,0.02,37,1.34,
Scotland,SWSRO,EAST AYRSHIRE,Treecreeper,0.02,37,2.01,
Scotland,SWSRO,EAST AYRSHIRE,Jay,0.01,39,0.67,
Scotland,SWSRO,EAST AYRSHIRE,Lesser_spotted_woodpecker,0.01,39,1.34,
Scotland,SWSRO,EAST AYRSHIRE,Grey_heron,0.01,39,1.34,
Scotland,SWSRO,EAST AYRSHIRE,Pied_wagtail,0.01,39,1.34,
Scotland,SWSRO,EAST AYRSHIRE,Nuthatch,0.01,39,1.34,
Scotland,SWSRO,EAST AYRSHIRE,Kestrel,0.01,44,0.67,
Scotland,SWSRO,EAST AYRSHIRE,Reed_bunting,0.01,44,0.67,
Scotland,SWSRO,EAST AYRSHIRE,Grey_wagtail,0.01,44,0.67,
Scotland,SWSRO,EAST AYRSHIRE,Ring_necked_parakeet,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Lesser_black_backed_gull,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Tawny_owl,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Chiffchaff,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Mallard,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Grey_partridge,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Redpoll,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Linnet,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Meadow_pipit,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Great_black_backed_gull,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Willow_tit,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Green_woodpecker,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Lapwing,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Corn_bunting,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Moorhen,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Skylark,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Marsh_tit,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Red_kite,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Little_owl,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Stock_dove,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Mistle_thrush,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Barn_owl,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Black_redstart,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Raven,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Blackcap,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Red_legged_partridge,0.00,47,0.00,
Scotland,SWSRO,EAST AYRSHIRE,Redwing,0.00,47,0.00,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Starling,2.78,1,47.43,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Chaffinch,2.66,2,64.88,
Scotland,SWSRO,EAST DUNBARTONSHIRE,House_Sparrow,2.56,3,53.47,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Blue_Tit,2.30,4,81.43,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Blackbird,2.23,5,89.49,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Woodpigeon,2.22,6,81.66,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Robin,1.35,7,89.71,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Great_Tit,1.20,8,55.93,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Magpie,1.20,9,60.31,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Coal_Tit,1.04,10,52.57,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Dunnock,0.99,11,56.38,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Greenfinch,0.91,12,33.33,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Goldfinch,0.86,13,19.02,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Long_tailed_tit,0.83,14,16.18,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Jackdaw,0.72,15,22.54,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Feral_pigeon,0.71,16,19.11,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Collared_Dove,0.60,17,29.60,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Carrion_crow,0.60,18,30.48,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Siskin,0.54,19,16.19,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Rook,0.31,20,4.46,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Wren,0.25,21,20.95,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Song_Thrush,0.18,22,15.24,
Scotland,SWSRO,EAST DUNBARTONSHIRE,Great_spotted_woodpecker,0.11,23,9.21,
